Date,NIFTY50,ADANIPORTS.NS,ASIANPAINT.NS,BAJAJFINSV.NS,BAJFINANCE.NS,DIVISLAB.NS,HDFCLIFE.NS,HINDUNILVR.NS,NESTLEIND.NS,POWERGRID.NS,TATACONSUM.NS,GNFC.NS,INDIANB.NS,NIACL.NS,RTNPOWER.NS,HSCL.NS,SPTL.NS,GPPL.NS,CHENNPETRO.NS,AVANTIFEED.NS,GTLINFRA.NS
2018-08-24,11557.099609375,376.75,1393.5,705.0650024414062,2916.60009765625,1301.0,462.1499938964844,1780.949951171875,11362.7001953125,143.21253967285156,231.0,402.04998779296875,327.8500061035156,239.4499969482422,4.150000095367432,130.6999969482422,37.900001525878906,109.8499984741211,305.5,430.6499938964844,1.350000023841858
2018-08-27,11691.9501953125,378.6499938964844,1399.800048828125,703.0150146484375,2950.75,1298.0,460.79998779296875,1792.300048828125,11333.349609375,148.35003662109375,237.0500030517578,407.6000061035156,330.0,245.3000030517578,3.9000000953674316,133.0,37.599998474121094,108.55000305175781,309.6000061035156,431.6499938964844,1.2999999523162842
2018-08-28,11738.5,386.95001220703125,1407.5,697.14501953125,2932.60009765625,1280.9000244140625,461.45001220703125,1771.199951171875,11326.099609375,147.86253356933594,233.35000610351562,404.25,325.54998779296875,244.75,3.700000047683716,130.3000030517578,37.29999923706055,108.0,304.75,421.75,1.2999999523162842
2018-08-29,11691.900390625,385.8999938964844,1394.0,696.85498046875,2985.5,1276.75,466.25,1755.8499755859375,11299.2998046875,144.78753662109375,234.5500030517578,400.70001220703125,327.3999938964844,251.75,3.75,128.6999969482422,39.95000076293945,110.3499984741211,310.25,429.75,1.350000023841858
2018-08-30,11676.7998046875,383.75,1378.699951171875,692.989990234375,2926.75,1300.8499755859375,466.6499938964844,1772.8499755859375,11286.400390625,147.71253967285156,236.0,389.6000061035156,333.8500061035156,249.25,4.099999904632568,126.75,39.900001525878906,112.5,311.6000061035156,429.0,1.399999976158142
2018-08-31,11680.5,383.1499938964844,1372.449951171875,674.780029296875,2856.60009765625,1305.9000244140625,461.75,1780.0999755859375,11582.25,151.12503051757812,234.3000030517578,391.75,332.45001220703125,250.10000610351562,4.099999904632568,128.4499969482422,37.79999923706055,111.0999984741211,314.6499938964844,421.95001220703125,1.4500000476837158
2018-09-03,11582.349609375,384.45001220703125,1361.5999755859375,665.2899780273438,2724.050048828125,1287.0999755859375,460.1499938964844,1699.0999755859375,11277.900390625,145.87503051757812,236.6999969482422,391.29998779296875,328.75,250.1999969482422,4.099999904632568,127.3499984741211,38.54999923706055,109.0999984741211,308.6499938964844,420.8500061035156,1.5
2018-09-04,11520.2998046875,373.75,1311.300048828125,650.8200073242188,2746.300048828125,1263.6500244140625,452.8999938964844,1651.199951171875,10841.2001953125,145.83753967285156,223.6999969482422,387.3500061035156,314.6000061035156,246.4499969482422,3.950000047683716,121.80000305175781,37.599998474121094,107.44999694824219,292.3500061035156,421.25,1.4500000476837158
2018-09-05,11476.9501953125,379.20001220703125,1321.300048828125,650.3049926757812,2716.89990234375,1278.050048828125,455.3999938964844,1611.699951171875,10386.0498046875,146.73753356933594,222.39999389648438,375.8500061035156,309.6000061035156,246.75,4.0,120.5999984741211,35.95000076293945,111.5,294.3500061035156,419.70001220703125,1.399999976158142
2018-09-06,11536.900390625,384.79998779296875,1314.5,654.72998046875,2684.10009765625,1317.0,453.79998779296875,1608.5999755859375,10335.5498046875,149.47503662109375,221.0500030517578,383.79998779296875,316.0,244.8000030517578,3.950000047683716,121.5999984741211,36.25,109.1500015258789,297.3500061035156,413.5,1.350000023841858
2018-09-07,11589.099609375,377.45001220703125,1316.0,660.010009765625,2744.199951171875,1313.5,451.3500061035156,1638.75,10446.5498046875,146.77503967285156,222.9499969482422,395.5,323.0,249.14999389648438,3.9000000953674316,128.1999969482422,36.20000076293945,108.19999694824219,295.25,415.6000061035156,1.399999976158142
2018-09-10,11438.099609375,371.95001220703125,1293.0999755859375,634.7449951171875,2615.64990234375,1278.800048828125,450.1000061035156,1610.300048828125,10330.2998046875,144.71253967285156,222.0,401.29998779296875,320.20001220703125,249.9499969482422,3.8499999046325684,128.60000610351562,36.5,106.25,289.5,410.95001220703125,1.399999976158142
2018-09-11,11287.5,364.6499938964844,1297.8499755859375,636.2150268554688,2600.75,1244.6500244140625,445.95001220703125,1590.6500244140625,10047.7001953125,140.17503356933594,216.0,399.54998779296875,319.04998779296875,245.4499969482422,4.599999904632568,121.3499984741211,35.599998474121094,106.69999694824219,280.3500061035156,416.1000061035156,1.350000023841858
2018-09-12,11369.900390625,376.04998779296875,1291.0,641.2949829101562,2594.0,1271.550048828125,436.6000061035156,1626.8499755859375,10354.0,145.35003662109375,222.64999389648438,396.0,321.45001220703125,245.64999389648438,4.449999809265137,122.0,34.900001525878906,106.6500015258789,283.8999938964844,413.25,1.399999976158142
2018-09-14,11515.2001953125,380.1000061035156,1333.9000244140625,670.9650268554688,2672.199951171875,1329.550048828125,425.54998779296875,1629.300048828125,10335.4501953125,150.11253356933594,233.9499969482422,403.8500061035156,322.29998779296875,246.75,4.150000095367432,121.19999694824219,36.25,107.1500015258789,289.95001220703125,411.3999938964844,1.4500000476837158
2018-09-17,11377.75,380.79998779296875,1308.6500244140625,654.9949951171875,2604.60009765625,1364.699951171875,412.95001220703125,1605.449951171875,10175.0498046875,151.42503356933594,236.60000610351562,395.04998779296875,319.25,250.5,4.0,125.3499984741211,36.099998474121094,107.4000015258789,303.1499938964844,464.54998779296875,1.4500000476837158
2018-09-18,11278.900390625,379.54998779296875,1292.0999755859375,652.760009765625,2570.39990234375,1379.800048828125,410.6499938964844,1664.949951171875,10243.5498046875,149.17503356933594,235.0500030517578,400.1499938964844,291.54998779296875,244.64999389648438,3.799999952316284,121.25,35.20000076293945,104.4000015258789,287.95001220703125,453.8999938964844,1.399999976158142
2018-09-19,11234.349609375,372.3999938964844,1291.3499755859375,631.2050170898438,2499.550048828125,1391.1500244140625,400.1000061035156,1647.0999755859375,10145.0,148.72503662109375,234.89999389648438,402.6000061035156,289.3999938964844,237.85000610351562,3.75,123.25,34.70000076293945,105.4000015258789,290.3999938964844,448.8999938964844,1.350000023841858
2018-09-21,11143.099609375,361.75,1304.75,625.969970703125,2379.39990234375,1387.949951171875,388.25,1621.300048828125,9749.599609375,150.30003356933594,234.60000610351562,381.3999938964844,272.70001220703125,232.0500030517578,3.799999952316284,117.19999694824219,35.29999923706055,102.44999694824219,286.29998779296875,439.70001220703125,1.350000023841858
2018-09-24,10967.400390625,345.8500061035156,1271.949951171875,606.7650146484375,2260.800048828125,1361.75,369.1000061035156,1590.449951171875,9662.5,148.20004272460938,233.3000030517578,362.8999938964844,256.20001220703125,231.60000610351562,3.6500000953674316,113.05000305175781,33.150001525878906,102.1500015258789,271.95001220703125,414.95001220703125,1.399999976158142
2018-09-25,11067.4501953125,337.95001220703125,1289.9000244140625,618.5650024414062,2299.199951171875,1388.4000244140625,390.0,1630.8499755859375,9697.349609375,144.45004272460938,236.10000610351562,360.3500061035156,236.3000030517578,229.5500030517578,3.75,115.3499984741211,32.04999923706055,100.5999984741211,279.79998779296875,408.29998779296875,1.350000023841858
2018-09-26,11053.7998046875,338.54998779296875,1282.0,621.2550048828125,2315.550048828125,1385.3499755859375,403.6000061035156,1610.75,9729.349609375,144.63754272460938,234.25,361.04998779296875,239.1999969482422,219.5,3.6500000953674316,120.5999984741211,32.70000076293945,101.0,271.6000061035156,408.8999938964844,1.399999976158142
2018-09-27,10977.5498046875,335.25,1287.5,597.97998046875,2204.199951171875,1365.9000244140625,404.04998779296875,1620.0999755859375,9578.650390625,145.91253662109375,233.25,362.75,226.64999389648438,228.3000030517578,3.549999952316284,119.1500015258789,31.75,101.19999694824219,283.0,403.75,1.399999976158142
2018-09-28,10930.4501953125,328.8999938964844,1293.300048828125,600.6199951171875,2168.0,1310.9000244140625,391.6000061035156,1608.4000244140625,9699.650390625,141.30003356933594,233.75,349.45001220703125,227.39999389648438,224.6999969482422,3.25,114.55000305175781,29.049999237060547,100.30000305175781,278.3999938964844,387.04998779296875,1.350000023841858
2018-10-01,11008.2998046875,330.3500061035156,1279.800048828125,588.1849975585938,2208.5,1319.5999755859375,388.3500061035156,1642.300048828125,9609.650390625,144.30003356933594,230.89999389648438,333.3500061035156,246.25,219.85000610351562,3.299999952316284,112.5,28.649999618530273,101.0999984741211,281.6499938964844,369.45001220703125,1.2999999523162842
2018-10-03,10858.25,329.75,1251.75,575.25,2232.199951171875,1309.1500244140625,379.6499938964844,1618.8499755859375,9343.7998046875,141.71253967285156,227.60000610351562,339.70001220703125,252.0500030517578,217.8000030517578,3.3499999046325684,115.75,29.299999237060547,103.69999694824219,290.20001220703125,366.0,1.25
2018-10-04,10599.25,317.04998779296875,1224.699951171875,563.2100219726562,2179.14990234375,1283.9000244140625,372.29998779296875,1573.949951171875,9347.9501953125,141.93753051757812,218.1999969482422,331.5,247.75,212.8000030517578,3.299999952316284,113.55000305175781,30.350000381469727,101.80000305175781,278.79998779296875,356.29998779296875,1.2000000476837158
2018-10-05,10316.4501953125,301.79998779296875,1209.5,537.5650024414062,2023.300048828125,1281.6500244140625,366.8999938964844,1558.550048828125,9418.900390625,140.47503662109375,209.1999969482422,334.3500061035156,229.4499969482422,210.1999969482422,3.3499999046325684,111.0,30.75,100.75,256.20001220703125,365.0,1.149999976158142
2018-10-08,10348.0498046875,304.3500061035156,1247.800048828125,539.5549926757812,1974.8499755859375,1277.449951171875,369.1499938964844,1559.3499755859375,9380.75,139.98753356933594,215.14999389648438,324.5,230.39999389648438,206.89999389648438,3.200000047683716,113.9000015258789,30.25,102.0999984741211,232.1999969482422,375.75,1.100000023841858
2018-10-09,10301.0498046875,318.75,1201.4000244140625,542.9099731445312,2060.85009765625,1248.050048828125,361.3500061035156,1512.449951171875,9491.9501953125,139.91253662109375,216.5,321.8999938964844,225.6999969482422,202.9499969482422,3.1500000953674316,117.3499984741211,29.0,100.05000305175781,225.9499969482422,366.25,1.0499999523162842
2018-10-10,10460.099609375,327.1000061035156,1225.949951171875,596.1500244140625,2270.949951171875,1297.75,369.75,1527.6500244140625,9510.25,140.36253356933594,228.39999389648438,332.8500061035156,242.14999389648438,203.39999389648438,3.25,120.1500015258789,30.5,102.0999984741211,238.1999969482422,387.04998779296875,1.0
2018-10-11,10234.650390625,313.5,1219.050048828125,559.2000122070312,2162.10009765625,1250.949951171875,365.75,1526.0999755859375,9384.400390625,139.27503967285156,224.60000610351562,325.5,231.10000610351562,200.14999389648438,3.299999952316284,115.80000305175781,29.950000762939453,102.0,246.9499969482422,374.3999938964844,0.949999988079071
2018-10-12,10472.5,323.1499938964844,1261.199951171875,581.35498046875,2287.35009765625,1282.300048828125,373.25,1569.5999755859375,9699.849609375,141.33753967285156,229.10000610351562,331.8500061035156,236.85000610351562,204.14999389648438,3.4000000953674316,120.69999694824219,30.299999237060547,102.19999694824219,258.3500061035156,391.25,1.0
2018-10-15,10512.5,321.25,1250.300048828125,563.4249877929688,2306.199951171875,1299.75,368.8500061035156,1526.300048828125,9655.900390625,141.0750274658203,234.89999389648438,349.6499938964844,237.5,203.8000030517578,3.3499999046325684,126.5999984741211,30.0,103.5,256.8999938964844,428.6000061035156,1.0
2018-10-16,10584.75,333.3500061035156,1267.5999755859375,565.7100219726562,2308.85009765625,1307.5999755859375,376.25,1546.199951171875,9737.5,140.40003967285156,235.4499969482422,344.70001220703125,243.5500030517578,210.75,3.4000000953674316,129.10000610351562,30.549999237060547,102.9000015258789,266.0,423.0,1.0499999523162842
2018-10-17,10453.0498046875,313.8999938964844,1259.0,538.0250244140625,2150.5,1301.199951171875,371.3999938964844,1562.0,9725.349609375,141.8250274658203,231.10000610351562,338.0,226.0500030517578,208.85000610351562,3.25,126.0,28.899999618530273,101.5999984741211,256.1000061035156,418.3500061035156,1.100000023841858
2018-10-19,10303.5498046875,315.3500061035156,1235.4000244140625,541.9199829101562,2140.5,1285.25,369.70001220703125,1578.4000244140625,9609.0498046875,141.86253356933594,227.1999969482422,343.8999938964844,222.9499969482422,205.35000610351562,3.1500000953674316,123.9000015258789,28.700000762939453,105.80000305175781,265.25,384.5,1.149999976158142
2018-10-22,10245.25,315.3999938964844,1200.4000244140625,525.02001953125,2115.35009765625,1292.050048828125,365.70001220703125,1584.9000244140625,9641.0,141.86253356933594,223.25,336.1000061035156,218.4499969482422,205.6999969482422,3.049999952316284,124.80000305175781,28.950000762939453,102.6500015258789,257.6000061035156,373.3999938964844,1.2000000476837158
2018-10-23,10146.7998046875,319.0,1138.449951171875,516.7750244140625,2083.35009765625,1249.699951171875,359.95001220703125,1552.050048828125,9352.4501953125,143.21253967285156,218.3000030517578,337.04998779296875,213.85000610351562,205.5,3.049999952316284,124.19999694824219,28.75,99.80000305175781,264.95001220703125,378.6499938964844,1.25
2018-10-24,10224.75,314.1499938964844,1186.9000244140625,539.14501953125,2311.800048828125,1241.0,364.75,1585.949951171875,9534.2001953125,142.80003356933594,219.8000030517578,336.79998779296875,216.5,208.85000610351562,3.049999952316284,124.1500015258789,28.0,100.5,265.5,378.70001220703125,1.2000000476837158
2018-10-25,10124.900390625,305.6000061035156,1200.050048828125,536.7650146484375,2335.0,1253.0,359.8500061035156,1571.550048828125,9538.25,143.47503662109375,222.10000610351562,329.95001220703125,218.35000610351562,207.1999969482422,3.0,123.6500015258789,27.700000762939453,100.05000305175781,258.0,379.70001220703125,1.149999976158142
2018-10-26,10030.0,304.1000061035156,1190.300048828125,539.9199829101562,2338.89990234375,1255.800048828125,359.79998779296875,1558.25,9569.4501953125,141.30003356933594,217.60000610351562,323.20001220703125,222.3000030517578,207.6999969482422,3.049999952316284,123.19999694824219,26.899999618530273,101.5999984741211,257.20001220703125,379.8999938964844,1.2000000476837158
2018-10-29,10250.849609375,326.3999938964844,1196.050048828125,540.9849853515625,2380.449951171875,1440.1500244140625,366.20001220703125,1552.9000244140625,9683.150390625,142.16253662109375,220.0,328.6000061035156,241.39999389648438,214.25,3.0999999046325684,123.44999694824219,26.350000381469727,100.69999694824219,262.8999938964844,390.79998779296875,1.25
2018-10-30,10198.400390625,322.6000061035156,1196.300048828125,539.114990234375,2356.35009765625,1485.75,369.79998779296875,1593.050048828125,9718.4501953125,139.61253356933594,227.3000030517578,330.70001220703125,256.6499938964844,217.6999969482422,3.049999952316284,124.44999694824219,26.200000762939453,101.69999694824219,252.10000610351562,397.45001220703125,1.2999999523162842
2018-10-31,10386.599609375,318.8500061035156,1230.4000244140625,540.4650268554688,2382.550048828125,1484.5,372.29998779296875,1621.699951171875,10147.849609375,139.46253967285156,217.85000610351562,332.5,252.6999969482422,216.9499969482422,3.0999999046325684,125.0999984741211,25.950000762939453,100.0,256.1000061035156,398.6000061035156,1.25
2018-11-01,10380.4501953125,318.29998779296875,1217.800048828125,538.6500244140625,2418.10009765625,1505.550048828125,372.5,1607.6500244140625,9969.5,141.33753967285156,217.75,337.6000061035156,250.64999389648438,218.89999389648438,3.0999999046325684,127.5999984741211,26.25,98.75,259.6499938964844,404.79998779296875,1.2000000476837158
2018-11-02,10553.0,333.6000061035156,1247.0,552.530029296875,2383.300048828125,1499.25,386.6000061035156,1638.449951171875,10229.650390625,142.3875274658203,217.64999389648438,380.79998779296875,248.4499969482422,226.35000610351562,3.1500000953674316,130.5500030517578,25.450000762939453,98.3499984741211,274.0,410.45001220703125,1.149999976158142
2018-11-05,10524.0,329.54998779296875,1244.050048828125,556.9600219726562,2359.39990234375,1466.449951171875,399.1499938964844,1640.050048828125,10332.650390625,139.53753662109375,219.85000610351562,381.75,254.4499969482422,223.0500030517578,3.25,131.3000030517578,24.799999237060547,99.44999694824219,269.45001220703125,414.20001220703125,1.100000023841858
2018-11-06,10530.0,325.6000061035156,1238.5,559.0999755859375,2339.75,1477.800048828125,397.6499938964844,1631.949951171875,10160.25,141.0750274658203,213.8000030517578,375.6499938964844,257.95001220703125,220.9499969482422,3.25,136.6999969482422,24.950000762939453,99.5999984741211,269.1499938964844,438.3999938964844,1.100000023841858
2018-11-07,10598.400390625,326.20001220703125,1250.949951171875,562.8200073242188,2348.39990234375,1497.5,403.6000061035156,1643.8499755859375,10220.400390625,141.78753662109375,215.1999969482422,377.75,261.6000061035156,225.89999389648438,3.3499999046325684,141.10000610351562,26.25,100.55000305175781,270.79998779296875,434.1000061035156,1.149999976158142
2018-11-09,10585.2001953125,337.6000061035156,1295.5999755859375,570.1400146484375,2375.35009765625,1548.949951171875,401.3500061035156,1672.5999755859375,10226.0,143.77503967285156,209.5,373.54998779296875,229.4499969482422,226.25,3.3499999046325684,140.89999389648438,25.600000381469727,102.1500015258789,270.0,421.8500061035156,1.149999976158142
2018-11-12,10482.2001953125,328.6499938964844,1278.800048828125,554.9099731445312,2277.60009765625,1511.75,397.75,1654.300048828125,10124.5498046875,139.46253967285156,214.6999969482422,362.54998779296875,221.9499969482422,230.3000030517578,3.25,141.10000610351562,24.950000762939453,101.19999694824219,268.25,375.6499938964844,1.149999976158142
2018-11-13,10582.5,334.1000061035156,1284.9000244140625,557.1699829101562,2285.0,1530.5999755859375,398.54998779296875,1671.0999755859375,10144.099609375,138.03753662109375,219.9499969482422,369.79998779296875,222.89999389648438,223.14999389648438,3.1500000953674316,130.0500030517578,25.049999237060547,100.25,272.1499938964844,374.8500061035156,1.149999976158142
2018-11-14,10576.2998046875,332.0,1320.550048828125,557.7650146484375,2293.949951171875,1503.8499755859375,401.45001220703125,1715.5,10394.349609375,139.46253967285156,217.39999389648438,362.6499938964844,226.14999389648438,220.8000030517578,3.1500000953674316,131.39999389648438,25.049999237060547,98.5999984741211,272.1000061035156,369.29998779296875,1.100000023841858
2018-11-15,10616.7001953125,346.20001220703125,1318.300048828125,559.7100219726562,2341.300048828125,1530.800048828125,397.79998779296875,1706.050048828125,10463.7998046875,140.3250274658203,221.4499969482422,353.1000061035156,225.89999389648438,220.6999969482422,3.0,130.89999389648438,24.649999618530273,97.9000015258789,272.8999938964844,367.45001220703125,1.0499999523162842
2018-11-16,10682.2001953125,347.45001220703125,1321.300048828125,569.5650024414062,2402.10009765625,1558.699951171875,393.3999938964844,1689.0999755859375,10687.25,141.0750274658203,221.8000030517578,359.54998779296875,229.14999389648438,209.9499969482422,3.450000047683716,131.0,24.75,98.3499984741211,266.8999938964844,373.1499938964844,1.0
2018-11-19,10763.400390625,350.54998779296875,1312.1500244140625,572.594970703125,2360.949951171875,1562.25,384.0,1701.4000244140625,10342.650390625,142.27503967285156,224.14999389648438,354.29998779296875,229.3000030517578,203.5,4.0,138.85000610351562,24.200000762939453,97.75,264.6000061035156,368.5,1.0499999523162842
2018-11-20,10656.2001953125,355.25,1306.8499755859375,568.85498046875,2380.10009765625,1534.300048828125,387.04998779296875,1694.0,10254.650390625,141.30003356933594,215.9499969482422,343.1000061035156,228.0500030517578,202.8000030517578,3.9000000953674316,138.0,23.600000381469727,95.94999694824219,262.1000061035156,366.95001220703125,1.0
2018-11-21,10600.0498046875,361.25,1324.199951171875,585.1950073242188,2430.550048828125,1538.5999755859375,390.20001220703125,1689.949951171875,10238.2998046875,136.5750274658203,219.0,335.6499938964844,231.4499969482422,203.39999389648438,3.799999952316284,139.25,22.75,95.94999694824219,261.1499938964844,366.6000061035156,1.0499999523162842
2018-11-22,10526.75,368.1499938964844,1314.4000244140625,572.3049926757812,2381.5,1529.300048828125,393.29998779296875,1675.0999755859375,10303.25,134.85003662109375,215.89999389648438,337.04998779296875,227.1999969482422,202.75,4.0,138.10000610351562,23.100000381469727,96.0,256.95001220703125,364.75,1.0
2018-11-26,10628.599609375,369.04998779296875,1349.5,573.7899780273438,2394.60009765625,1506.050048828125,396.1499938964844,1744.0,10453.25,136.83753967285156,217.64999389648438,335.54998779296875,223.85000610351562,200.6999969482422,3.950000047683716,139.10000610351562,23.100000381469727,96.25,264.79998779296875,365.25,1.0
2018-11-27,10685.599609375,369.04998779296875,1339.5999755859375,588.0349731445312,2435.449951171875,1523.1500244140625,392.95001220703125,1733.300048828125,10518.400390625,136.91253662109375,217.75,337.8999938964844,226.60000610351562,199.0500030517578,3.950000047683716,141.10000610351562,23.100000381469727,96.80000305175781,268.3999938964844,360.79998779296875,1.0
2018-11-28,10728.849609375,365.3999938964844,1324.25,581.844970703125,2412.550048828125,1480.0999755859375,394.75,1732.199951171875,10698.7001953125,138.22503662109375,216.0,336.70001220703125,221.5500030517578,198.39999389648438,3.950000047683716,135.6999969482422,27.700000762939453,97.1500015258789,268.70001220703125,351.20001220703125,1.0
2018-11-29,10858.7001953125,369.79998779296875,1350.300048828125,601.0750122070312,2506.5,1456.550048828125,392.70001220703125,1768.5,10606.4501953125,135.37503051757812,218.75,336.29998779296875,224.3000030517578,197.75,3.9000000953674316,131.3000030517578,25.600000381469727,96.9000015258789,277.95001220703125,340.29998779296875,1.0
2018-11-30,10876.75,365.6499938964844,1345.949951171875,599.4349975585938,2537.699951171875,1439.3499755859375,396.70001220703125,1754.0,10764.849609375,135.11253356933594,218.64999389648438,341.3500061035156,229.8000030517578,197.25,3.75,132.14999389648438,24.75,95.0,274.29998779296875,341.6499938964844,1.0
2018-12-03,10883.75,375.6499938964844,1338.699951171875,599.9299926757812,2508.64990234375,1456.75,398.6499938964844,1825.5999755859375,10745.650390625,137.85003662109375,214.75,341.70001220703125,229.5500030517578,198.5,3.700000047683716,132.25,24.149999618530273,95.55000305175781,275.54998779296875,342.6000061035156,1.0
2018-12-04,10869.5,373.79998779296875,1329.449951171875,607.02001953125,2543.550048828125,1493.0999755859375,398.70001220703125,1807.6500244140625,10589.0,140.43753051757812,209.5,344.54998779296875,225.5,197.9499969482422,3.549999952316284,131.89999389648438,24.799999237060547,94.69999694824219,274.5,344.70001220703125,1.0
2018-12-05,10782.900390625,374.75,1329.5,590.25,2494.10009765625,1480.3499755859375,396.6000061035156,1848.0999755859375,10488.4501953125,137.62503051757812,211.6999969482422,338.8999938964844,222.1999969482422,197.85000610351562,3.450000047683716,131.8000030517578,23.399999618530273,92.9000015258789,271.6000061035156,349.3500061035156,1.0
2018-12-06,10601.150390625,363.95001220703125,1295.0999755859375,566.75,2432.39990234375,1459.4000244140625,396.45001220703125,1801.5,10309.349609375,137.62503051757812,208.14999389648438,341.1499938964844,216.14999389648438,195.0500030517578,3.200000047683716,130.39999389648438,22.950000762939453,93.80000305175781,274.6499938964844,352.8500061035156,1.0
2018-12-07,10693.7001953125,373.45001220703125,1318.6500244140625,584.989990234375,2486.35009765625,1491.800048828125,392.54998779296875,1824.300048828125,10404.599609375,136.98753356933594,206.5500030517578,340.0,218.0,195.8000030517578,3.299999952316284,130.6999969482422,22.399999618530273,96.0999984741211,271.95001220703125,356.3500061035156,1.0
2018-12-10,10488.4501953125,359.1499938964844,1274.199951171875,569.39501953125,2395.550048828125,1472.6500244140625,385.29998779296875,1795.800048828125,10398.900390625,134.47503662109375,198.1999969482422,334.25,217.10000610351562,196.0,3.25,128.25,21.5,94.5999984741211,262.3500061035156,345.1000061035156,0.8999999761581421
2018-12-11,10549.150390625,355.75,1323.5999755859375,582.7150268554688,2426.75,1478.050048828125,384.75,1794.9000244140625,10634.5498046875,135.22503662109375,202.85000610351562,335.04998779296875,221.35000610351562,198.64999389648438,3.200000047683716,132.1999969482422,21.5,93.5999984741211,262.04998779296875,342.95001220703125,0.8999999761581421
2018-12-12,10737.599609375,374.45001220703125,1330.9000244140625,598.9000244140625,2493.949951171875,1528.9000244140625,393.29998779296875,1839.0999755859375,10844.75,136.91253662109375,212.9499969482422,340.3500061035156,227.39999389648438,198.39999389648438,3.4000000953674316,132.1999969482422,22.100000381469727,102.9000015258789,265.95001220703125,349.1000061035156,0.8999999761581421
2018-12-13,10791.5498046875,371.04998779296875,1320.199951171875,615.9400024414062,2489.10009765625,1522.0,387.20001220703125,1855.550048828125,10996.5498046875,136.91253662109375,212.39999389648438,340.54998779296875,239.0500030517578,198.89999389648438,3.450000047683716,132.85000610351562,22.049999237060547,102.3499984741211,274.45001220703125,367.8999938964844,0.8999999761581421
2018-12-14,10805.4501953125,368.6000061035156,1340.949951171875,617.7650146484375,2486.35009765625,1491.4000244140625,394.1000061035156,1860.550048828125,10985.900390625,139.27503967285156,212.35000610351562,336.8500061035156,240.14999389648438,197.85000610351562,3.4000000953674316,135.6999969482422,23.049999237060547,102.0,278.20001220703125,363.95001220703125,0.8500000238418579
2018-12-17,10888.349609375,371.3999938964844,1335.8499755859375,608.780029296875,2474.39990234375,1483.0999755859375,393.20001220703125,1850.699951171875,11170.599609375,144.41253662109375,210.0500030517578,342.04998779296875,237.25,196.89999389648438,3.4000000953674316,133.0500030517578,23.350000381469727,101.4000015258789,275.45001220703125,386.1000061035156,0.8500000238418579
2018-12-18,10908.7001953125,372.8999938964844,1355.699951171875,615.2650146484375,2532.199951171875,1496.4000244140625,392.5,1840.75,11094.0,147.26254272460938,210.10000610351562,365.8999938964844,243.3000030517578,195.0,3.450000047683716,133.85000610351562,24.450000762939453,101.44999694824219,288.75,391.5,0.8500000238418579
2018-12-19,10967.2998046875,375.8500061035156,1400.25,640.5449829101562,2596.89990234375,1516.1500244140625,387.54998779296875,1844.800048828125,11174.2998046875,149.25003051757812,210.14999389648438,354.79998779296875,248.85000610351562,192.0500030517578,3.6500000953674316,137.8000030517578,25.399999618530273,103.69999694824219,282.1000061035156,415.04998779296875,0.800000011920929
2018-12-20,10951.7001953125,375.1499938964844,1425.800048828125,640.4949951171875,2591.39990234375,1512.5999755859375,387.20001220703125,1834.25,11232.5498046875,148.46253967285156,210.1999969482422,363.0,246.75,189.9499969482422,3.549999952316284,134.0,25.100000381469727,102.0999984741211,287.95001220703125,409.5,0.800000011920929
2018-12-21,10754.0,361.1000061035156,1388.199951171875,636.010009765625,2591.25,1474.800048828125,385.20001220703125,1803.5,11010.400390625,147.67503356933594,215.39999389648438,349.3500061035156,239.39999389648438,185.8000030517578,3.549999952316284,132.1999969482422,25.549999237060547,102.5999984741211,279.95001220703125,392.04998779296875,0.8500000238418579
2018-12-24,10663.5,361.1000061035156,1357.050048828125,627.4450073242188,2564.89990234375,1447.1500244140625,385.1000061035156,1784.6500244140625,10923.349609375,145.46253967285156,219.0500030517578,344.04998779296875,238.39999389648438,183.89999389648438,3.3499999046325684,132.1999969482422,25.649999618530273,103.5,279.5,377.95001220703125,0.8500000238418579
2018-12-26,10729.849609375,376.54998779296875,1363.0,643.905029296875,2567.39990234375,1455.800048828125,384.79998779296875,1791.5999755859375,10770.0498046875,146.47503662109375,218.5500030517578,340.20001220703125,240.14999389648438,176.0500030517578,3.25,131.85000610351562,25.299999237060547,103.5,280.70001220703125,379.20001220703125,0.8500000238418579
2018-12-27,10779.7998046875,384.0,1372.5,640.5050048828125,2587.14990234375,1471.1500244140625,390.6000061035156,1814.9000244140625,10942.849609375,147.41253662109375,220.0500030517578,339.04998779296875,239.14999389648438,176.14999389648438,3.25,130.85000610351562,25.100000381469727,101.5,287.6000061035156,385.95001220703125,0.800000011920929
2018-12-28,10859.900390625,387.3999938964844,1366.0,650.2899780273438,2634.800048828125,1467.199951171875,387.3500061035156,1822.050048828125,11258.599609375,147.78753662109375,220.8000030517578,342.70001220703125,242.60000610351562,178.0,3.4000000953674316,131.10000610351562,25.399999618530273,102.25,289.75,389.79998779296875,0.800000011920929
2018-12-31,10862.5498046875,387.70001220703125,1373.050048828125,647.6950073242188,2645.14990234375,1482.6500244140625,387.1499938964844,1819.6500244140625,11084.849609375,148.98753356933594,219.39999389648438,341.1000061035156,243.5500030517578,179.75,3.450000047683716,131.39999389648438,25.100000381469727,102.6500015258789,296.5,385.6499938964844,0.800000011920929
